id,date,winner,loser,elo_winner,elo_loser,first_hand,conceded,record
229360457,2022-01-04 21:47:00,mad rid,luce69,720,100,luce69,False,r4y4r4y4r4y4r3y4r4y4r4y2r4y2r3y2r4y2r5y4r3y4r3y4r3y4r3y4r2y4r2y1r2y1r2y2r2y3r2y2r2y1r5y1r2y1r2y1r1y4r1y4r1y3r5y4r5y3r1y3r1y2r1y2r1y1r5y1r2y3r1y1r1y2r1y3r1y3r5y3r5y5r5y4r5y4
229364426,2022-01-04 21:45:00,MURAT,claxcla,465,370,MURAT,False,r1y1r1y4r2y1r1y1r5y1r1y1r5y1r5y5r5y5r5y1r5y4r2y4r5y4r3y4r3y4r4y4r5y4r5y4r4y4r5y5r5y1r5y4r5y4r5y4r4y1r4y1r5y1r5y1r2y1r4y4r4y5r5y4r2y4r2y4r2y4r2y4r4y4r4y4r4y4r4y1r2y4r5y4r3y1r3y1r3y1r1y4r2y3r2y2r1y2r1y4r2y4r1y4r1y2r1y4r1y4r1y4r3y4r3y3r5y3r1y4r1y3r3y4r1
229365735,2022-01-04 21:43:00,ertruji,Steve050261,457,349,Steve050261,False,y4r1y4r5y4r4y4r4y4r4y4r4y4r5y5r5y5r4y4r2y5r2y1r1y1r2y1r2y1r2y2r1y2r1y1r1y1r1y2r2y2r4y2r5y1r5y5r5y3r5y2r5y3r3y2r2y2r3y4r3y2r5y2r2y4r2y5r4y5r2y4r4y3r4y2r5y2r4y2r4y2r5y4r5y4r2y3r2y4r5y5r2y4r3y4r3y4r4y4r4y4r4y1r3y2r2y2r1y2r1y2r5y3r5y4r5
229368335,2022-01-04 21:40:00,Yves26,mad rid,377,719,mad rid,False,y2r5y2r5y2r5y4r5y5r3y4r4y2r4y2r2y2r4y2r4y4r3y5r2y2r4y3r5y5r5y4r4y4r4y2r2y4r1y1r4y4r1y1r1y2r1y2r1y4r1y4r2y3r2y2r2y2r2y3r2y3r2y3r2y1r2y1r2y5r2y1r3y4r3y5r3y5r3y5r1y3r2y4r2y2r1y5r1
229363993,2022-01-04 21:31:00,MURAT,Nick3004,457,74,Nick3004,False,r5y4r5y4r5y4r4y5r3y2r3y5r5y2r3y5r4y2r4y2r4y2r4y2r3y4r3y4r2y4r2y4r2y4r2y1r2y1r2y1r5y1r2y5r2y5r1y5r1y5r1y5r1y3r5y3r5y1r4y1r5y1r5y4r4y1r4y2r5y1r5y1r4y2r5y3r5y3r5y3r5y4r4y4
229365732,2022-01-04 21:23:00,MURAT,Nick3004,455,74,MURAT,False,y2r5y2r5y2r5y2r4y5r5y3r4y2r3y2r2y2r3y2r3y5r2y2r3y5r3y2r3y2r1y2r1y2r2y2r2y2r2y3r1y1r2y1r2y1r2y1r2y1r4y3r4y5r4y3r1y4r2y4r2y4r1y4r1y3r4y1r4y1r4y1r5y4r5y4r5y3r5y3r1y2r1y2
229352766,2022-01-04 20:56:00,claxcla,FannyB81,378,1,claxcla,False,y2r2y2r2y4r4y4r5y4r1y2r1y2r4y4r4y4r1y4r1y1r3y1r3y1r3y2r3y2r3y1r3y1r1y5r2y1r5y5r4y5r4y5r5y5r5y5r4y5r4y5r4y5r2y3r5y4r2y3r2y4r2y3r2y3r5y4r5y2r5y2r5y3r2y3r5y3r1y2r2y1
229346449,2022-01-04 20:32:00,claxcla,Tuligiu,376,1,Tuligiu,False,y4r5y4r5y4r1y4r5y1r1y2r1y3r4y5r1y4r5y5r5y4r5y4r5y3r5y4r4y1r5y1r5y4r4y4r5y4r4y5r5y2r1y4r4y5r4y5r5y4r4y3r5y4r5y4r4y4r2y5r1y5r1y2r2y2r2y1r2y1r2y3r2y4r4y4r1y4r2y4r2y1r3y1r3y4r3y1r4y1r4y1r4y1r1y2r1y2r3y4r3y4r3y4r1y4r3
229348246,2022-01-04 20:13:00,dimmu,Tuligiu,460,1,dimmu,True,y4r5y4r5y4r5y4r4y2r4y4r4y4r4y4r3y2r3y2r3y2r4y2r4y2r5y5r3y5r4y1r1y4r1y4r4y1r4y1r3y1r4y4r4y4r1y3r2y4r5y1r2y1r2y1r5y1r3y3r2y3r5y1r1y1r5y1r1y1r2y2r1y1r1y4r1y1r5y3r5y3r1y3r2y4r2y3r2y2r2y3r2y3r2y3r4y3
229344584,2022-01-04 19:54:00,UCJesse,dinAnita,325,94,UCJesse,False,r5y4r5y4r5y4r5y4r5y4r5y4r1y3r1y2r1y2r1y2r4y2r4y2r3y3r4y3r4y4r4y4r4y2r4y3r4y3r4y3r4y2r4y2r4y2r5y5r4y5r1y5r1y5r1y5r1y5r3y1r3y1r3y1r3y1r3y1r3y1r2y1r2y1r1y1r1y1r1y1r1y5r5
229330506,2022-01-04 19:01:00,ertruji,bluebell007,449,78,bluebell007,False,r3y2r3y4r1y2r3y2r1y2r4y2r4y2r1y2r1y2r5y2r4y4r4y4r4y4r5y4r4y4r4y1r4y1r5y1r3y1r2y1r2y1r2y1r3y1r3y5r2y5r2y5r1y3r2y5r2y5r2y5r5y4r5y3r5y2r5y3r5y2r1y2r1y5r1y5r5y3r1y4
229247261,2022-01-04 08:03:00,JeffCgames,Nick3004,351,74,JeffCgames,False,r1y4r5y4r5y4r5y4r4y5r4y5r5y5r4y4r2y3r2y3r4y3r2y3r4y4r2y4r2y3r2y3r2y1r2y2r1y1r1y2r1y1r1y1r1y1r1y1r1y1r4y1r4y1r5y5r4y1r5y5r5y4r4y4r5y4r5y4r5y4r5y2r3y2r4y2r4y2r4y2r5y4r5y4r1y2r1
229235816,2022-01-04 07:42:00,JeffCgames,Nick3004,347,1,JeffCgames,False,r5y4r1y4r5y4r5y4r4y3r4y3r5y3r5y5r5y5r2y5r2y4r4y3r4y3r4y3r2y1r1y1r4y1r4y1r4y4r2y4r4y4r2y4r2y4r2y2r1y2r1y2r1y2r3y2r1y2r3y2r5y4r3y4r3y4r3y4r3y2r1y2r3y2r1y5r5
229229052,2022-01-04 07:15:00,claxcla,SeamusCoz,374,112,SeamusCoz,False,y2r5y2r2y2r1y2r1y2r1y2r1y3r2y3r2y3r2y2r5y3r5y2r5y2r5y5r2y1r5y1r5y5r5y2r3y1r5y1r5y2r1y2r5y2r5y1r5y5r1y3r5y5r2y4r2y1r2y2r4y2r5y4r5y4r5y5r5y2r5y2r3y3r4y2r2y2r4y4r4y4r5y4r1y4r3y4r3y5r3y5r1y3r3y1r3y2r3y1r3y4r3y2r5y4r5
229212462,2022-01-04 06:32:00,NCDM,Yves26,363,359,NCDM,False,r1y4r4y4r5y4r5y3r5y3r4y1r1y5r5y1r5y1r5y1r5y1r2y1r2y1r5y1r1y1r1y3r1y4r1y4r1y1r5y5r4y2r2y2r2y2r2y2r2y3r2y4r2y1r2y2r5y2r5y4r2y2r3y2r5y2r2y2r2y2r2y2r5y2r5y2r2y2r5y2r5y2r5y2r4y2r5y2r4y2r3y2r3y2r3y2r3y2r3y2r1y2r1y4r1y4r2y3r5
229211025,2022-01-04 06:31:00,claxcla,butcher512,370,1,butcher512,False,r5y2r3y2r3y2r5y4r5y2r4y2r3y2r2y1r2y4r5y5r4y1r2y4r3y5r1y1r2y1r2y4r2y4r2y4r2y4r5y5r2y4r4y1r3y4r4y5r4y5r4y5r4y5r4y1r5y1r5y1r1y2r1y2r1y1r1y1r1y2r5y4r1y5r5y3r5y2r5y3r1y1r5y2r5y4r1y4r5y3r5y3r5y3r5y3
229213723,2022-01-04 06:25:00,claxcla,butcher512,368,1,butcher512,False,r5y4r3y4r5y2r1y2r2y4r3y1r3y2r5y2r5y5r3y5r4y2r3y2r1y2r3y2r4y2r5y5r1y2r5y2r1y1r2y3r2y1r5y1r5y1r2y4r2y4r4y1r4y4r4y1r2y1r5y4r5y5r5y4r5y4r4y5r4y5r4y3r5y4r1y3r1y5r1y5r1y4r1y3r1y2r1y3r1y3r1y3r1y2
226725393,2022-01-04 04:39:00,dimmu,yannoch06,459,1,dimmu,False,r5y4r5y4r5y4r5y5r4y3r3y3r3y3r5y4r1y4r1y2r1y2r1y2r4y3r5y2r1y5r1y2r2y2r4y2r1y2r4y3r1y2r1y2r1y2r1y3r4y5r4y5r3y1r3y2r4y2r4y3r4y4r4y4r3y5r3y1r2y3r2y3r2y5r1y1r1y1r5y4r5y4r3
229132206,2022-01-04 02:17:00,claxcla,NCDM,365,352,claxcla,False,y4r1y1r1y4r5y4r4y4r4y4r5y4r5y4r4y5r4y4r4y4r1y4r3y4r1y3r1y4r1y2r1y4r5y5r1y5r1y5r5y5r2y2r5y2r5y5r5y5r5y5r5y2r4y2r1y4r1y1r1y1r1y3r1y4r4y4r5y1r3y1r1y2r1y2r1y1r1y2r5y1r1y4r2y1r2y2r2y2r4y4r4y2r3y2r2y4r3y4r3y2r2y2r2y4r2y4r2y2r4y2r2y4r2y2r2y2r2y2r2y3r2y2r2y2r2y3r3y3r2y2r3y3r2y4r2y4r2y3r2y2r2y4r2y3r2y4
228702372,2022-01-04 02:08:00,Higashi Yoka,nanami_tagami,219,100,nanami_tagami,False,r2y3r2y2r3y3r5y2r1y1r3y2r3y1r1y4r4y3r1y3r2y4r4y2r4y2r4y2r1y3r1y4r3y4r1y1r1y4r5y1r5y4r5y5r5y5r5y2r2y4r1y5r1y4r1y4r2y5r2y5r4y5r5y1r5y4r5y1r5y1r3y1r4y5r1y4r1y1r4y5r5y5r5y5r4y2r4y5r3y5r1y2
229130653,2022-01-04 02:04:00,claxcla,catherine67,355,100,catherine67,False,r4y2r3y2r3y2r3y2r5y4r2y4r2y4r2y4r4y4r3y4r1y4r1y4r1y4r1y4r1y5r2y4r1y1r1y1r3y2r3y2r1y5r1y3r2y5r2y5r2y5r4y5r4y5r1y5r1y5r1y3r4y2r4y3r4y3r4y3r4y5r4y4r4y5r4y3r1y2r1y3r4y4
229134802,2022-01-04 01:57:00,UCJesse,CdRhum59,320,1,CdRhum59,False,r4y4r5y4r4y4r4y5r4y4r3y4r5y2r5y2r2y2r2y2r3y2r3y2r4y2r5y4r4y2r1y1r1y3r3y3r3y3r3y1r1y1r1y1r4y1r2y1r1y1r1y1r4y1r4y3r1y4r4y4r4y3r1y3r4y2r1y2r2y3r4y5r4y5r4y3r4y5r4y5r5y5r5y5r5y5r5y5
226179749,2022-01-04 01:04:00,amicitia,n1k0la,713,114,amicitia,False,r5y4r1y4r3y5r5y5r5y5r5y5r5y5r5y5r2y5r2y4r2y3r4y1r1y1r4y1r4y1r4y1r2y1r4y3r4y1r4y1r1y3r4y3r4y4r2y3r4y4r2y3r4y4r2y4r2y4r2y4r3y4r4y4r3y2r1y2r1y5r1y2r4y2r1y2r5y4r3y2r5y2r2y2r4y2r3y2r3y2r5
229110314,2022-01-04 00:58:00,MURAT,claxcla,453,351,MURAT,False,y2r1y2r5y2r3y4r5y4r5y5r5y4r4y4r4y4r5y5r5y4r5y4r4y3r5y4r4y4r5y4r5y5r5y4r4y3r4y4r5y3r4y4r4y4r4y4r5y4r4y3r5y2r1y2r4y2r4y2r4y1r5y2r5y2r5y2r5y1r5y1r2y5r2y5r2y5r1y5r4y4r5y4r5y1r1y4r1y4r1y4r1y2r1y5r1y1r1y1r1y1r1y1r1y3r1y3r4y2r4y1
218714110,2022-01-04 00:52:00,hungrylion,bethyann914,429,210,hungrylion,False,r1y4r1y4r1y4r4y2r1y2r1y5r1y5r1y5r1y5r1y4r4y4r4y1r1y1r1y4r4y5r4y1r1y1r1y5r2y3r5y4r4y3r5y4r5y2r5y2r4y4r5y5r2y3r1y5r1y3r1y3r1y3r1y2r1y2r2y2r2y3r2y2r2y3r2y1r3y2r5y1r2y1r2y1r3y2r2y2r3y1r3y1r3y1r1y1r3y2r3y4r3y4r3y2r5y4r1
229090931,2022-01-03 23:29:00,MURAT,claxcla,445,359,MURAT,False,y2r1y2r2y2r1y3r1y2r1y2r1y4r1y2r1y2r1y2r4y4r1y4r4y4r5y4r5y4r5y3r1y4r4y4r5y1r1y1r4y1r5y1r4y2r4y2r5y2r3y2r5y4r5y2r2y2r5y2r5y5r1y2r1y1r5y2r4y1r5y2r1y2r1y2r1y2r5y2r5y2r3y2r3y1r2y2r3y2r4y2r1y2r2y2r2y4r2y2r2y2r2y2r4y5r2y2r2y1r1y2r2y5r2y5r5y5r2y2r4y5r4y1r4y1r3y1r2y5r2y3r4y5r4y5r4y5r4y5r3y4r3y2r4y1
229089110,2022-01-03 22:51:00,mad rid,ertruji,737,447,mad rid,False,y2r1y2r5y4r1y4r1y4r4y3r1y2r3y4r4y4r5y4r5y5r4y3r4y4r5y4r4y4r5y5r2y1r1y4r2y4r4y4r3y4r3y2r1y2r2y2r2y2r3y2r5y5r2y3r1y4r1y4r3y5r1y5r2y3r2y5r2y3r2y3r1y4r1y3r1y4r3y4r1y3r1y4r1y4r2y4r1y4r1y4r1y5r1y1r4y1r5y1r5y1r1y1r1y1r1y1r3y4r3y4
229077986,2022-01-03 22:30:00,ertruji,Wys1,450,100,ertruji,False,r1y4r5y4r5y4r4y5r5y3r5y3r4y1r1y3r5y5r5y5r5y4r4y4r5y4r4y4r4y5r4y5r5y5r5y5r5y1r1y1r1y2r1y1r1y2r2y2r2y2r2y4r2y1r4y3r4y4r2y3r2y3r1y2r3y1r4y1r4y2r3y2r3y1r3y1r4y2r3y2r4y2r1y2r4y2r3y2r5y2r5y2r1
229067089,2022-01-03 21:54:00,NCDM,SeamusCoz,363,100,SeamusCoz,False,r2y2r2y2r1y4r1y4r1y4r4y2r3y2r3y2r1y4r3y2r4y4r5y4r4y4r4y4r4y1r5y1r5y5r2y5r2y1r3y5r3y5r4y5r5y4r1y5r2y5r2y2r2y2r2y2r1y5r4y1r3y2r3y2r4y2r4y1r1y1r1y2r4y4r1y4r1y2
229058991,2022-01-03 20:33:00,MURAT,dastak,437,156,MURAT,False,r1y4r3y4r5y2r1y2r1y2r2y3r5y4r3y4r1y4r4y3r5y3r4y5r1y2r1y3r4y5r1y4r4y5r1y5r5y5r5y5r5y3r5y2r5y2r4y4r1y4r5y4r2y1r1y1r2y1r2y1r2y1r2y1r3y1r3y1r4y1r2y2r1y2r2y1r4y1r4y2r4y2r2y5r3y4r1y4r1y4r2y4r1y2r4y2r4y4r3y4r3y4r3y4r1y2r1y4r5y4r5
229052020,2022-01-03 20:22:00,MURAT,SeamusCoz,434,100,SeamusCoz,False,r4y3r4y4r4y4r2y3r4y4r3y4r2y2r2y2r4y3r4y4r3y2r4y2r5y1r4y4r3y5r2y5r1y1r1y1r1y4r1y4r1y4r1y3r5y1r2y2r2y1r2y1r3y4r3y5r3y1r2y5r5y5r4y1r5y3r5y2r5y5r5y5r1y1r5y4r5y1r5y5r5y1r2y1r5y1r1y5r4y5r4y5r4y1r5y2r5y4r5y1r5y3r5y1r5y3r5y3r5y4r5y4r5y5
229045078,2022-01-03 20:12:00,MURAT,SeamusCoz,431,100,SeamusCoz,False,y2r1y4r1y3r1y4r5y4r4y3r5y4r4y3r4y4r3y5r5y3r5y5r5y4r5y5r5y4r3y4r5y4r5y4r2y2r1y3r4y2r1y2r2y1r1y1r2y1r2y1r2y1r2y1r2y2r1y2r1y2r5y1r1y5r1y5r4y5r3y4r2y1r2y1r2y4r4y2r4y4r4y2r5y2r3y5r4y5r4y5r3y4r3y5r1y5r1y5r5y5r4y5r1
229045127,2022-01-03 20:01:00,ertruji,SeamusCoz,448,100,SeamusCoz,False,r5y2r5y4r5y4r4y4r4y4r4y1r4y4r4y4r3y4r4y1r4y4r1y2r2y1r2y5r2y5r2y5r2y5r2y5r2y5r2y1r3y1r3y1r3y1r5y4r5y3r3y1r5y3r1y2r1y2r1y2r3y2r1y5r1y3r1y4r5y3r5y3r5y3r5y4
229044344,2022-01-03 19:49:00,ertruji,SeamusCoz,446,100,ertruji,False,r1y2r1y3r1y1r1y4r5y4r5y4r4y5r5y3r4y5r5y3r4y5r5y5r5y5r5y5r5y5r5y5r4y2r1y2r4y2r1y4r4y4r1y4r3y4r2y2r1y3r1y1r1y1r3y1r3y1r4y2r1y2r4y1r4y4r5y1r1y1r1y1r1y2r2y2r2y2r4y2r4y4r2y4r2y4r1y4r2y4r2y2r4y2r1y2r1y2r2y2r4y2r5
229044653,2022-01-03 19:41:00,claxcla,SeamusCoz,367,100,claxcla,True,r5y2r1y2r1y2r1y2r1y4r1y2r5y4r5y5r4y3r5y5r5y5r5y4r4y5r5y4r5y4r5y4r4y5r5y5r2y3r2y3r4y3r2y3r4y5r2y1r1y1r2y1r2y1r2y1r2y1r3y4r4y4r4y4r4y1r3y1r4y1r4y3r4y1r3y1r1y3r4y4r3y4r4y4r4y4r4y4r3y4r5y4r5y4r4
229041952,2022-01-03 19:36:00,claxcla,SeamusCoz,363,100,claxcla,False,y2r5y4r5y5r5y5r5y4r2y4r4y2r2y2r3y2r3y4r2y4r3y4r3y4r4y4r4y4r3y4r4y4r4y2r1y2r4y2r4y2r1y2r1y4r1y4r1y4r2y4r1y5r5y5r5y2r5y5r5y5r5y3r2y3r3y3r2y1r2y1r2y1r5y4r5y1r1y1r2y1r2y1r1y1r2y1r2y1r2y5r2y5r2y1r5y3r5y4r2y5r2y5r2y5r5y1r5y3r5y3r5y3r5y4r5y5
229030589,2022-01-03 19:31:00,MURAT,NCDM,429,359,MURAT,False,r1y4r5y4r3y4r3y2r1y2r1y4r1y2r2y4r4y4r4y2r1y2r1y4r2y2r1y2r1y4r1y4r1y4r1y5r4y2r1y4r4y2r5y5r5y2r1y2r5y5r1y4r1y2r1y4r4y4r4y2r1y2r5y5r4y1r4y1r5y1r5y2r5y2r5y2r5y2r3y2r4y2r2y2r4y3r1y2r2y4r5y4r2y4r2y1r4y5r4y3r4y3r1y2r1y2r1y4r1y2r1y2r1y4r1y1r2y2r2y3r2y4r2y4r5y4r2y2r3y5r2y1r2y4r4y5r3y4r4y5r2y4r4y4r4y2r5y4r4y5r4y5r4y4r3y5r1y4r1y2r1y1r3y4r4y3r1y4r3
229031710,2022-01-03 18:29:00,MURAT,ertruji,420,443,MURAT,False,r1y4r5y4r3y4r3y4r2y4r2y4r5y4r5y4r4y4r4y4r5y4r5y5r4y4r5y4r4y4r5y4r5y4r4y4r4y1r4y2r5y2r5y5r5y1r5y1r5y3r5y4r5y3r5y4r1y4r1y2r1y2r1y4r1y4r1y1r4y1r2y1r5y1r3y1r4y2r4y5r4y5r2y5r2y5r2y2r2y1r2y2r2y1r2y3r2y3r2y1r3y1r5y1r2y1r2y4r5y5r3y5r2y1r5y4r5y5r3y5r5y5r5y5r3y4r5y1r2y1r3y1r3y4r1y2r3y1r3y1r1y1r3
229022247,2022-01-03 18:13:00,ertruji,claxcla,454,360,ertruji,False,y2r2y4r2y4r1y2r2y4r4y4r4y4r4y4r2y2r4y4r1y2r5y2r5y2r1y4r5y5r5y5r4y4r5y4r4y4r2y4r5y4r5y4r2y1r1y1r4y1r4y1r4y1r1y2r1y1r1y2r1y3r1y5r1y5r1y5r1y5r1y5r1y3r1y2r1y1r1y4r1y4r3y2r1y1r3y4r3y2r3y2r3y2r3y4r3y1
218370985,2022-01-03 17:18:00,amicitia,Grecojr,713,157,amicitia,False,y4r3y4r1y1r2y2r2y2r3y4r2y2r5y4r3y5r2y4r3y4r3y2r3y2r5y2r5y2r4y2r5y5r2y2r4y2r4y2r4y2r4y2r1y1r1y4r1y4r2y4r1y3r2y4r2y5r5y3r5y3r5y4r5y5r5y5r4y3r1y3r5y4r1y5r5y5r4y5r5y1r5y5r5y4r5y5r5y2r5y3r4y1r4y5r1y3r4y2r1y3r4y1r5y3r1y5r1y3r1y3r5y3r5y4r4y2r4y3r4y4r4y4
225858626,2022-01-03 07:50:00,xtyner,aleman,505,244,xtyner,True,y4r5y4r5y4r1y4r5y2r4y2r4y2r3y5r5y2r1y2r1y2r1y2r4y2r1y2r4y4r4y4r4y4r3y5r2y4r5y5r5y2r5y1r5y4r2y4r2y4r2y4r3y4r4y1r5y1r5y5r5y5r5y5r1y4r5y4r2y4r2y4r2y2r5y5r4y4r2y2r2y1r5y1r4y1r5y1r5y1r4y1r5y5r1y5r5y5r2y1r4y1r5y4r2y3r3y1r4y3r4y3r3y3
228929885,2022-01-03 07:43:00,NCDM,claxcla,367,367,claxcla,False,y4r1y4r5y4r4y4r4y4r5y4r5y4r2y4r2y1r1y1r2y1r2y1r2y1r4y1r4y1r4y1r5y5r1y4r2y4r3y4r3y5r5y5r5y4r5y4r5y4r2y4r1y2r1y2r1y2r4y2r1y2r1y5r1y5r1y3r1y3r1y3r3y4r3y4r2y3r4y3r3y5r1y3r1y5r1
228894190,2022-01-03 05:26:00,MURAT,flegias,409,61,MURAT,False,y4r5y4r4y3r5y4r2y3r4y4r4y4r4y4r4y3r5y5r3y2r3y2r3y5r2y2r3y5r2y2r3y2r2y2r5y5r3y5r5y5r4y5r4y5r2y5r2y5r1y3r1y3r5y3r1y2r2y2r2y1r1y1r4y1r5y1r5y1r5y4r4y3r5y3r5y1r5y1r5y1r1y4r1y3r1y1r1y5r4y4r4y4r5y5
228879566,2022-01-03 04:41:00,ertruji,luce69,447,100,luce69,False,r5y2r5y4r3y4r5y4r3y4r5y5r4y4r4y5r3y4r3y5r3y5r3y4r3y4r1y2r1y4r1y3r2y2r1y1r2y4r2y4r2y2r1y2r1y2r2y2r2y2r2y1r4y1r4y1r4y1r4y1r4y1r4y1r1y3r1y4r1y3r5y1r1y4r1y2r5y3r1y2r1y3r5y1r1y3r5y1r5y1r1y1r1y3
228839219,2022-01-03 02:41:00,ertruji,DemeAnguiano,444,1,DemeAnguiano,False,y5r1y5r1y2r1y5r1y5r1y5r1y4r1y5r1y5r1y3r1y5r1y2r1y4r1y3r1y3r4y2r2y2r5y2r5y3r4y3r5y3r2y1r2y1r2y1r2y2r2y1r2y2r2y1r3y1r1y1r2y4r2y1r2y4r5y4r3y4r3y4r3y1r2y4r4y4r4y4r5y1r5y1r5y2r1y4r4y4r4y4r4y4r1
227695912,2022-01-03 02:31:00,dimmu,William Picard,457,120,dimmu,False,y4r5y4r5y4r5y4r4y5r4y4r4y4r3y2r5y2r5y5r4y2r5y5r4y4r4y1r3y1r3y4r3y4r1y4r3y1r4y5r3y5r3y5r4y4r2y5r5y1r2y1r2y1r5y1r5y3r5y3r5y5r1y3r5y3r5y3r5y2r5y2r1y2r1y3r1y2r1y2r1y2r1y2r2y2
228834285,2022-01-03 02:25:00,ertruji,DemeAnguiano,443,1,ertruji,False,r1y1r1y1r5y5r5y5r1y2r1y4r5y2r1y2r2y2r2y2r5y2r2y5r2y4r1y3r1y1r1y5r1y4r1y4r1y2r1y4r1y4r4y3r2y3r2y5r3y4r2y4r3y5r4y3r4y5r4y5r2y1r5y3r5y1r5y3r5y1r3y1r3y1r3y1r3y1r2y1r2y1r2y1r1y5r2y5r4y5r5y5r2y5r1y5r5y5r5
228816351,2022-01-03 01:09:00,claxcla,Scandaloso,378,345,Scandaloso,False,y4r5y4r1y4r4y4r4y4r5y4r5y4r5y5r5y5r4y5r5y5r5y5r5y5r5y5r5y5r5y4r4y4r4y4r4y4r2y2r1y3r1y3r2y3r2y3r2y2r1y4r4y2r2y1r2y3r4y3r1y2r2y2r3y4r4y4r2y4r2y4r2y1r1y4r3y4r2y1r3y1r2y4r3y1r2y4r2y1r2y4r3y1r2y1r2y1r2y1r5y1r5
212707432,2022-01-03 00:14:00,mdaffy,leotapold,30,1,leotapold,False,y1r3y1r3y4r1y4r3y1r4y2r5y1r5y1r1y3r4y3r2y3r2y5r3y4r4y2r3y2r3y1r4y2r2y1r5y5r2y4r2y4r2y4r2y3r2y5r5y4r5y3r1y2r1y3r1y2r1y4r1y4r4y2r5y2r1y2r1y2r4y1r4y5r4y5r5y5r5y5r2y1r1y1r2y1r4y1r2y1r2y1r2
228798462,2022-01-02 23:56:00,Popol57,Mumakila,167,1,Mumakila,False,y4r5y4r5y4r4y2r5y4r4y5r4y2r5y2r3y4r3y4r5y3r5y5r2y3r3y4r2y5r3y5r1y3r4y3r3y1r4y1r2y1r1y1r1y2r1y2r1y1r1y1r1y1r1y1r2y1r2y2r2y4r1y2r5y3r4y2r4y2r2y3r4y3r1y2r2
228789377,2022-01-02 23:43:00,mad rid,MURAT,734,407,mad rid,False,r1y2r5y2r2y2r5y2r5y2r3y2r1y2r5y5r5y5r5y2r5y2r5y2r4y2r5y2r5y5r2y2r2y2r5y3r2y4r2y4r2y1r1y1r5y1r5y4r3y4r2y4r2y4r1y4r1y3r2y4r1y4r4y5r4y1r1y2r5y3r1y2r4y2r4y2r5y2r3y5r2y5r2y5r2y2r5y2r2y2r5y2r5y3r5y2r5y2r5y2r4y2r2y2r4y1r4y1r1y1r1y5r1y4r1y4r1y3r1y4r3y4r3y4r4y4r4y4r5y4r4y4r3
228783424,2022-01-02 23:26:00,mad rid,MURAT,731,409,mad rid,False,r5y4r5y4r3y4r3y5r5y4r5y4r5y5r3y4r3y4r5y4r5y4r5y4r4y2r1y2r2y1r1y1r4y4r5y4r2y4r5y5r5y4r5y4r4y3r5y4r4y4r4y4r5y4r4y1r1y1r5y4r4y2r1y2r2y2r2y2r2y3r1y3r3y2r4y2r4y3r4y2r2y4r1y4r1y4r2y1r1y5r1y1r2y2r4y1r4y4r5y4r2y4r1y2r3y4r3y2r2y1r2y2r2y2r2y2r2y4r4y4r1y3r1y2r5y2r5y2r2y1r2y2r4y2r3y2r3y2r3y2r5y3r5y3r5
228771537,2022-01-02 22:56:00,angelo kaio,salgaver,187,100,angelo kaio,False,y4r4y4r5y4r5y3r2y2r2y2r5y5r5y3r2y3r4y5r2y1r3y2r2y2r2y2r1y2r3y3r3y4r3y4r4y2r2y1r2y4r4y1r1y1r1y2r1y1r1y1r1y1r1y1r1y1r1y3r2y5r5y5r5y5r4y4r5y4r5y4r1y4r3y3r1y3r5y4r3y4r2y4
224080157,2022-01-02 18:07:00,wolfgangerl,bethyann914,127,215,wolfgangerl,False,r5y4r5y3r3y5r5y1r2y2r2y2r3y5r3y2r1y4r2y1r1y1r4y4r3y1r4y2r5y4r5y2r5y2r4y2r4y2r4y3r4y3r4y1r1y1r1y3r3y3r3y3r2y4r2y4r2y3r2y5r5y4r2y5r2y5r5y4r3y1r2y4r5
228712166,2022-01-02 17:46:00,dimmu,Makakasta,455,1,dimmu,False,y4r4y4r3y2r2y2r2y2r4y2r2y4r4y4r4y4r4y4r4y1r3y1r2y2r2y4r3y4r3y5r2y3r2y3r2y3r5y5r3y5r3y5r3y1r2y5r1y5r1y5r1y5r1y2r1y3r1y3r1y2r5y4r2y3r4y3r5y4r1y3
228718895,2022-01-02 17:42:00,dimmu,Makakasta,453,1,dimmu,False,r1y1r1y2r1y3r1y1r1y1r1y3r1y4r1y3r1y3r1y3r1y3r3y1r5y1r5y2r5y5r1y5r1y2r5y5r5y1r5y1r5y1r5y5r5y5r2y5r1y5r2y1r2y1r1y5r4y5r3y2r3y1r3y2r2y1r2y1r2y1r2y4r3y4r5y4r5y1r3
228280941,2022-01-02 15:57:00,Higashi Yoka,nanami_tagami,212,100,Higashi Yoka,False,r5y2r5y5r5y4r5y4r3y5r4y1r1y1r1y2r1y1r1y1r1y1r3y4r4y3r3y3r4y5r5y3r4y1r4y1r1y1r3y4r1y4r3y2r1y5r5y5r5y5r4y3r4y2r2y3r4y3r5y2r4y5r4y2r2y1r2y2r3y4r3y5r3y4r4
228665456,2022-01-02 11:36:00,GarishMan,Jc_007,58,1,GarishMan,False,y2r4y4r4y4r3y2r2y3r3y4r2y4r2y2r5y2r5y3r5y4r4y2r3y3r5y4r4y1r3y1r3y2r3y2r1y2r4y1r4y2r5y2r1y4r3y5r2y1r3y1r2y1r2y3r1y1r1y1r1y1r1y1r1y3r1y1r5y1r2y3r4y4r2y2r2y3r5y3r5y3r5y2r2y4
